Data Log: Total time elapsed, (position), (rotation), Time elapsed since last waypoint, time to current waypoint  

14.6518,(1.0, 1.5, 0.9),(0.1, 0.7, 0.0, 0.7),6.222548,n/a
14.91077,(1.0, 1.5, 0.9),(0.1, 0.8, -0.1, 0.6),6.481513,n/a
15.16764,(1.0, 1.5, 0.8),(0.1, 0.8, -0.1, 0.6),6.738384,n/a
15.42228,(1.0, 1.5, 0.8),(0.1, 0.9, 0.0, 0.5),6.993022,n/a
15.68081,(1.0, 1.5, 0.7),(0.1, 0.9, 0.0, 0.4),7.251552,n/a
15.93928,(1.0, 1.5, 0.7),(0.1, 0.9, -0.1, 0.3),7.510025,n/a
16.19898,(1.0, 1.5, 0.7),(0.0, 1.0, -0.1, 0.3),7.769732,n/a
16.45118,(1.0, 1.5, 0.7),(0.0, 1.0, -0.1, 0.2),8.021931,n/a
16.70964,(1.0, 1.5, 0.6),(0.0, 1.0, -0.1, 0.2),8.280391,n/a
16.96595,(0.9, 1.5, 0.6),(0.0, 1.0, 0.0, 0.1),8.536699,n/a
17.22339,(0.9, 1.5, 0.5),(0.0, 1.0, -0.1, 0.0),8.794137,n/a
17.47921,(0.9, 1.5, 0.5),(0.0, 1.0, -0.1, 0.0),9.049955,n/a
17.7373,(0.9, 1.5, 0.4),(0.0, 1.0, -0.1, 0.0),9.308046,n/a
17.99442,(0.9, 1.5, 0.4),(0.0, 1.0, -0.1, 0.0),9.565169,n/a
18.25129,(0.9, 1.5, 0.3),(0.0, 1.0, -0.1, 0.0),9.822038,n/a
18.50402,(0.8, 1.5, 0.3),(0.0, 1.0, -0.1, 0.0),10.07477,n/a
18.76376,(0.8, 1.5, 0.2),(0.0, 1.0, -0.1, 0.0),10.33451,n/a
19.02101,(0.8, 1.5, 0.2),(0.0, 1.0, -0.1, 0.0),10.59175,n/a
19.27745,(0.8, 1.5, 0.2),(0.0, 1.0, -0.1, 0.0),10.84819,n/a
19.53481,(0.8, 1.5, 0.1),(0.0, 1.0, -0.1, 0.0),11.10555,n/a
19.79063,(0.8, 1.5, 0.0),(0.0, 1.0, 0.0, 0.0),11.36137,n/a
20.04763,(0.8, 1.5, 0.0),(0.0, 1.0, -0.1, 0.0),11.61837,n/a
20.30638,(0.8, 1.5, -0.1),(0.0, 1.0, -0.1, 0.0),11.87713,n/a
20.56333,(0.8, 1.5, -0.2),(0.0, 1.0, 0.0, 0.0),12.13408,n/a
20.81744,(0.7, 1.5, -0.2),(0.0, 1.0, 0.0, 0.0),12.38818,n/a
21.07552,(0.7, 1.5, -0.3),(0.0, 1.0, 0.0, 0.0),12.64626,n/a
21.33393,(0.7, 1.5, -0.3),(0.0, 1.0, 0.0, 0.0),12.90468,n/a
21.59087,(0.7, 1.5, -0.4),(0.0, 1.0, 0.0, 0.0),13.16161,n/a
21.8478,(0.8, 1.5, -0.4),(0.0, 1.0, 0.0, 0.0),13.41855,n/a
22.10499,(0.8, 1.5, -0.4),(0.0, 1.0, 0.0, 0.0),13.67574,n/a
22.36203,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),13.93278,n/a
22.61842,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),14.18917,n/a
22.87393,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),14.44469,n/a
23.13093,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),14.70169,n/a
23.38835,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),14.95911,n/a
23.64655,(0.8, 1.5, -0.4),(0.0, 1.0, -0.1, 0.0),15.21731,n/a
23.90312,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),15.47388,n/a
24.15947,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),15.73024,n/a
24.41637,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),15.98713,n/a
24.67393,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),0.04472046,16.19998
24.93061,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),0.3013911,n/a
25.18726,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),0.558044,n/a
25.44456,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),0.8153434,n/a
25.70525,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),1.076031,n/a
25.9664,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),1.337183,n/a
26.22573,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),1.596514,n/a
26.48318,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),1.853966,n/a
26.74028,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),2.111059,n/a
26.99705,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),2.367834,n/a
27.25407,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),2.624851,n/a
27.51089,(0.8, 1.5, -0.5),(0.0, 1.0, 0.0, 0.0),2.881666,n/a
27.76745,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),3.138232,n/a
28.02472,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),3.395497,n/a
28.2793,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),3.650075,n/a
28.53683,(0.8, 1.5, -0.4),(0.0, 1.0, 0.0, -0.1),3.907597,n/a
28.79538,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),4.166151,n/a
29.05217,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, 0.0),4.422934,n/a
29.30926,(0.8, 1.5, -0.5),(0.0, 1.0, -0.1, -0.1),4.680026,n/a
29.56625,(0.7, 1.5, -0.4),(0.0, 1.0, -0.1, -0.2),4.93702,n/a
29.82038,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.4),5.191149,n/a
30.07905,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.4),5.449826,n/a
30.33687,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),5.707638,n/a
30.59235,(0.7, 1.5, -0.4),(0.0, 0.9, -0.1, -0.5),5.963121,n/a
30.84897,(0.7, 1.5, -0.4),(-0.1, 0.9, -0.1, -0.5),6.21974,n/a
